Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
estoy,aprendiendo,2,166,0.012048192771084338
como,tu,2,424,0.0047169811320754715
furro,y,2,3,0.6666666666666666
otro,año,2,74,0.02702702702702703
parece,?,2,11,0.18181818181818182
que,gustas,2,2280,0.0008771929824561404
es,neta,2,752,0.0026595744680851063
culiao,>,2,3,0.6666666666666666
otaku,culiao,2,2,1.0
:,c,2,78,0.02564102564102564
chale,ya,2,48,0.041666666666666664
de,mas,2,1853,0.0010793308148947653
a,punto,2,1804,0.0011086474501108647
tiene,crossplay,2,64,0.03125
among,us,2,2,1.0
nadamas,es,2,23,0.08695652173913043
cuenta,para,2,44,0.045454545454545456
tu,cuenta,2,155,0.012903225806451613
ahora,yo,2,133,0.015037593984962405
<,esperame,2,12342,0.00016204829039053638
el,4,2,1576,0.0012690355329949238
el,segundo,2,1576,0.0012690355329949238
estas,>,2,33,0.06060606060606061
que,sacaron,2,2280,0.0008771929824561404
monedas,>,2,5,0.4
dan,>,2,29,0.06896551724137931
paloma,>,2,6,0.3333333333333333
completar,la,2,2,1.0
pc,y,2,12,0.16666666666666666
de,texto,2,1853,0.0010793308148947653
ricardo,si,2,50,0.04
los,demás,2,417,0.004796163069544364
jajajjaa,>,2,2,1.0
y,volvió,2,2006,0.0009970089730807576
compre,en,2,12,0.16666666666666666
que,compre,2,2280,0.0008771929824561404
llegó,el,2,13,0.15384615384615385
demás,>,2,3,0.6666666666666666
ahí,les,2,22,0.09090909090909091
si,gusta,2,1364,0.001466275659824047
te,envío,2,454,0.004405286343612335
invita,a,2,3,0.6666666666666666
<,invita,2,12342,0.00016204829039053638
reportar,>,2,3,0.6666666666666666
mamá,lo,2,92,0.021739130434782608
tenga,internet,2,5,0.4
la,licencia,2,1400,0.0014285714285714286
mi,examen,2,598,0.0033444816053511705
quien,diría,2,23,0.08695652173913043
un,día,2,732,0.00273224043715847
pendejo,mas,2,43,0.046511627906976744
solo,soy,2,110,0.01818181818181818
andar,en,2,5,0.4
para,pasar,2,435,0.004597701149425287
de,manejar,2,1853,0.0010793308148947653
sale,mal,2,54,0.037037037037037035
si,termino,2,1364,0.001466275659824047
me,propongo,2,1520,0.0013157894736842105
jalas,al,2,8,0.25
no,todo,2,1357,0.0014738393515106854
choco,y,2,3,0.6666666666666666
casi,choco,2,38,0.05263157894736842
un,tiempo,2,732,0.00273224043715847
creo,jugar,2,175,0.011428571428571429
puedo,hablar,2,47,0.0425531914893617
muy,facil,2,88,0.022727272727272728
ademas,>,2,14,0.14285714285714285
por,cosas,2,375,0.005333333333333333
el,golpe,2,1576,0.0012690355329949238
dame,5,2,8,0.25
si,nadamas,2,1364,0.001466275659824047
la,plataforma,2,1400,0.0014285714285714286
hacer,la,2,131,0.015267175572519083
tengo,y,2,215,0.009302325581395349
mundo,que,2,27,0.07407407407407407
<,sali,2,12342,0.00016204829039053638
si,necesito,2,1364,0.001466275659824047
llegando,>,2,8,0.25
no,pase,2,1357,0.0014738393515106854
wenas,men,2,37,0.05405405405405406
casi,lo,2,38,0.05263157894736842
cuando,acabe,2,168,0.011904761904761904
comer,xd,2,29,0.06896551724137931
lunes,a,2,23,0.08695652173913043
de,f3,2,1853,0.0010793308148947653
fecha,>,2,9,0.2222222222222222
le,compro,2,377,0.005305039787798408
un,hijo,2,732,0.00273224043715847
una,tienda,2,354,0.005649717514124294
agarre,la,2,4,0.5
meterlo,al,2,4,0.5
a,sacarlo,2,1804,0.0011086474501108647
novio,>,2,10,0.2
me,falla,2,1520,0.0013157894736842105
<,*,2,12342,0.00016204829039053638
la,reversa,2,1400,0.0014285714285714286
al,intentar,2,329,0.0060790273556231
veces,>,2,8,0.25
hoy,como,2,170,0.011764705882352941
me,pregunten,2,1520,0.0013157894736842105
al,otro,2,329,0.0060790273556231
me,cague,2,1520,0.0013157894736842105
fuente,de,2,7,0.2857142857142857
me,confundi,2,1520,0.0013157894736842105
no,porque,2,1357,0.0014738393515106854
asegure,un,2,2,1.0
me,estan,2,1520,0.0013157894736842105
entonces,xd,2,55,0.03636363636363636
pasado,mañana,2,18,0.1111111111111111
<,pasado,2,12342,0.00016204829039053638
partir,de,2,6,0.3333333333333333
escritorio,>,2,4,0.5
bien,de,2,240,0.008333333333333333
no,mucho,2,1357,0.0014738393515106854
mañana,son,2,177,0.011299435028248588
pero,seria,2,521,0.003838771593090211
apaga,>,2,3,0.6666666666666666
se,apaga,2,832,0.002403846153846154
rapido,el,2,8,0.25
de,completar,2,1853,0.0010793308148947653
esta,re,2,256,0.0078125
u,>,2,10,0.2
le,sigues,2,377,0.005305039787798408
mes,por,2,13,0.15384615384615385
el,ban,2,1576,0.0012690355329949238
un,meme,2,732,0.00273224043715847
ir,un,2,56,0.03571428571428571
7,dias,2,54,0.037037037037037035
ban,en,2,6,0.3333333333333333
dieron,ban,2,36,0.05555555555555555
y,nunca,2,2006,0.0009970089730807576
tambien,en,2,62,0.03225806451612903
como,estaba,2,424,0.0047169811320754715
de,f2,2,1853,0.0010793308148947653
ets,y,2,17,0.11764705882352941
porque,son,2,134,0.014925373134328358
jugar,mucho,2,162,0.012345679012345678
semana,y,2,18,0.1111111111111111
me,confundí,2,1520,0.0013157894736842105
confundí,>,2,2,1.0
9/11,>,2,2,1.0
pagina,de,2,9,0.2222222222222222
y,bien,2,2006,0.0009970089730807576
los,problemas,2,417,0.004796163069544364
abajo,de,2,11,0.18181818181818182
de,arriba,2,1853,0.0010793308148947653
son,la,2,87,0.022988505747126436
estar,a,2,49,0.04081632653061224
nos,saco,2,96,0.020833333333333332
así,me,2,20,0.1
<,chingo,2,12342,0.00016204829039053638
materias,>,2,8,0.25
para,ya,2,435,0.004597701149425287
trampa,>,2,3,0.6666666666666666
cuentas,>,2,4,0.5
hacer,otra,2,131,0.015267175572519083
sabia,si,2,19,0.10526315789473684
ha,pasado,2,13,0.15384615384615385
pollos,>,2,2,1.0
hice,de,2,65,0.03076923076923077
de,armadura,2,1853,0.0010793308148947653
espinas,>,2,2,1.0
tiene,espinas,2,64,0.03125
cómo,la,2,33,0.06060606060606061
nombre,a,2,28,0.07142857142857142
sigueme,>,2,2,1.0
si,estan,2,1364,0.001466275659824047
<,somos,2,12342,0.00016204829039053638
<,metete,2,12342,0.00016204829039053638
procedo,a,2,2,1.0
editando,el,2,2,1.0
una,armadura,2,354,0.005649717514124294
ese,ya,2,145,0.013793103448275862
<,jugamos,2,12342,0.00016204829039053638
de,oro,2,1853,0.0010793308148947653
me,uno,2,1520,0.0013157894736842105
2,de,2,138,0.014492753623188406
como,y,2,424,0.0047169811320754715
te,prepare,2,454,0.004405286343612335
por,discord,2,375,0.005333333333333333
rato,al,2,72,0.027777777777777776
portal,2,2,7,0.2857142857142857
huevos,>,2,9,0.2222222222222222
me,conecto,2,1520,0.0013157894736842105
deja,como,2,74,0.02702702702702703
pero,voy,2,521,0.003838771593090211
ser,mi,2,71,0.028169014084507043
el,nether,2,1576,0.0012690355329949238
huevos,de,2,9,0.2222222222222222
perdón,>,2,2,1.0
entre,ratos,2,26,0.07692307692307693
estar,muteado,2,49,0.04081632653061224
ese,día,2,145,0.013793103448275862
me,pasó,2,1520,0.0013157894736842105
:,u,2,78,0.02564102564102564
pasó,>,2,2,1.0
la,pelan,2,1400,0.0014285714285714286
la,contraseña,2,1400,0.0014285714285714286
a,donovan,2,1804,0.0011086474501108647
este,arturo,2,103,0.019417475728155338
<,melapelasprro1,2,12342,0.00016204829039053638
no,gustas,2,1357,0.0014738393515106854
guys,>,2,4,0.5
ni,pude,2,118,0.01694915254237288
lunes,?,2,23,0.08695652173913043
<,lunes,2,12342,0.00016204829039053638
comando,>,2,4,0.5
bug,de,2,3,0.6666666666666666
el,bug,2,1576,0.0012690355329949238
un,cambio,2,732,0.00273224043715847
xbox,>,2,4,0.5
<,ohh,2,12342,0.00016204829039053638
pero,espera,2,521,0.003838771593090211
aviso,cuando,2,15,0.13333333333333333
familiar,>,2,4,0.5
lo,veras,2,824,0.0024271844660194173
the,escapist,2,23,0.08695652173913043
tu,examen,2,155,0.012903225806451613
hace,mucho,2,44,0.045454545454545456
uno,para,2,50,0.04
me,acordaba,2,1520,0.0013157894736842105
ya,cheque,2,1187,0.0016849199663016006
me,acordé,2,1520,0.0013157894736842105
tu,pc,2,155,0.012903225806451613
halo,es,2,24,0.08333333333333333
te,aparece,2,454,0.004405286343612335
d,>,2,5,0.4
les,dije,2,39,0.05128205128205128
hace,poco,2,44,0.045454545454545456
no,quieres,2,1357,0.0014738393515106854
nada,en,2,83,0.024096385542168676
de,piedra,2,1853,0.0010793308148947653
sea,la,2,35,0.05714285714285714
revisión,>,2,5,0.4
<,saque,2,12342,0.00016204829039053638
vanidad,>,2,2,1.0
es,vanidad,2,752,0.0026595744680851063
6,es,2,41,0.04878048780487805
más,de,2,49,0.04081632653061224
resultados,>,2,4,0.5
ocurre,nada,2,4,0.5
soy,libre,2,56,0.03571428571428571
y,soy,2,2006,0.0009970089730807576
me,olvido,2,1520,0.0013157894736842105
mañana,jugamos,2,177,0.011299435028248588
lo,más,2,824,0.0024271844660194173
tutorias,>,2,3,0.6666666666666666
si,espera,2,1364,0.001466275659824047
cuesta,?,2,10,0.2
pero,todo,2,521,0.003838771593090211
cuando,juguemos,2,168,0.011904761904761904
de,botones,2,1853,0.0010793308148947653
si,ocupan,2,1364,0.001466275659824047
de,cada,2,1853,0.0010793308148947653
a,5,2,1804,0.0011086474501108647
en,minecraft,2,1027,0.0019474196689386564
he,hecho,2,43,0.046511627906976744
se,hizo,2,832,0.002403846153846154
ok,deja,2,282,0.0070921985815602835
le,preste,2,377,0.005305039787798408
porque,hay,2,134,0.014925373134328358
mi,compu,2,598,0.0033444816053511705
a,bañar,2,1804,0.0011086474501108647
8,minutos,2,37,0.05405405405405406
sale,que,2,54,0.037037037037037035
<,despues,2,12342,0.00016204829039053638
ya,mate,2,1187,0.0016849199663016006
el,pinche,2,1576,0.0012690355329949238
me,ocurrio,2,1520,0.0013157894736842105
un,paciente,2,732,0.00273224043715847
me,canso,2,1520,0.0013157894736842105
aire,y,2,4,0.5
nocebo,>,2,2,1.0
efecto,nocebo,2,5,0.4
vemos,>,2,9,0.2222222222222222
da,flojera,2,32,0.0625
pero,algo,2,521,0.003838771593090211
del,todo,2,299,0.006688963210702341
si,fuera,2,1364,0.001466275659824047
nada,a,2,83,0.024096385542168676
se,nada,2,832,0.002403846153846154
no,entendi,2,1357,0.0014738393515106854
programas,>,2,4,0.5
si,ocupo,2,1364,0.001466275659824047
no,puede,2,1357,0.0014738393515106854
aguanto,>,2,7,0.2857142857142857
sobre,eso,2,14,0.14285714285714285
entonces,?,2,55,0.03636363636363636
tendra,que,2,2,1.0
me,recuerda,2,1520,0.0013157894736842105
pedo,xd,2,58,0.034482758620689655
bueno,ni,2,186,0.010752688172043012
cortan,los,2,2,1.0
el,inkscape,2,1576,0.0012690355329949238
y,tampoco,2,2006,0.0009970089730807576
le,haria,2,377,0.005305039787798408
acepta,>,2,4,0.5
acabe,como,2,24,0.08333333333333333
al,principio,2,329,0.0060790273556231
es,radiologo,2,752,0.0026595744680851063
curioso,es,2,8,0.25
segunda,>,2,20,0.1
sea,un,2,35,0.05714285714285714
mando,>,2,18,0.1111111111111111
queda,pila,2,12,0.16666666666666666
abuelita,y,2,3,0.6666666666666666
alv,no,2,50,0.04
ven,>,2,6,0.3333333333333333
una,bruja,2,354,0.005649717514124294
ve,mejor,2,79,0.02531645569620253
de,piñatas,2,1853,0.0010793308148947653
cuando,tengo,2,168,0.011904761904761904
esta,uffff,2,256,0.0078125
de,dross,2,1853,0.0010793308148947653
estas,?,2,33,0.06060606060606061
como,estas,2,424,0.0047169811320754715
pelo,>,2,7,0.2857142857142857
cortar,el,2,4,0.5
tampoco,me,2,13,0.15384615384615385
yo,queria,2,315,0.006349206349206349
si,queria,2,1364,0.001466275659824047
el,miedo,2,1576,0.0012690355329949238
si,ves,2,1364,0.001466275659824047
desde,antes,2,41,0.04878048780487805
la,continuacion,2,1400,0.0014285714285714286
pero,las,2,521,0.003838771593090211
los,elementos,2,417,0.004796163069544364
las,luces,2,322,0.006211180124223602
casa,infonavit,2,46,0.043478260869565216
que,saco,2,2280,0.0008771929824561404
cancion,>,2,11,0.18181818181818182
si,sirvio,2,1364,0.001466275659824047
tu,eres,2,155,0.012903225806451613
ufff,si,2,77,0.025974025974025976
mientras,lo,2,13,0.15384615384615385
con,dificultad,2,450,0.0044444444444444444
empezamos,el,2,4,0.5
nada,?,2,83,0.024096385542168676
algo,y,2,117,0.017094017094017096
que,hacerlo,2,2280,0.0008771929824561404
hoy,fue,2,170,0.011764705882352941
<,dijo,2,12342,0.00016204829039053638
vemos,que,2,9,0.2222222222222222
plan,de,2,3,0.6666666666666666
dentro,de,2,4,0.5
a,te,2,1804,0.0011086474501108647
es,presencial,2,752,0.0026595744680851063
lugar,para,2,10,0.2
la,nostalgia,2,1400,0.0014285714285714286
el,l4d,2,1576,0.0012690355329949238
vaya,a,2,7,0.2857142857142857
se,vaya,2,832,0.002403846153846154
domingo,y,2,12,0.16666666666666666
lo,empece,2,824,0.0024271844660194173
llevo,4,2,31,0.06451612903225806
un,suero,2,732,0.00273224043715847
y,dijo,2,2006,0.0009970089730807576
que,llego,2,2280,0.0008771929824561404
2022,>,2,3,0.6666666666666666
no,hice,2,1357,0.0014738393515106854
hice,por,2,65,0.03076923076923077
ni,jugar,2,118,0.01694915254237288
llene,de,2,3,0.6666666666666666
me,llene,2,1520,0.0013157894736842105
numero,de,2,8,0.25
salio,bien,2,24,0.08333333333333333
todo,salio,2,111,0.018018018018018018
para,distraerme,2,435,0.004597701149425287
se,cancelo,2,832,0.002403846153846154
xp,>,2,2,1.0
quieren,que,2,5,0.4
c,cancela,2,13,0.15384615384615385
monitor,>,2,2,1.0
segundo,monitor,2,13,0.15384615384615385
del,segundo,2,299,0.006688963210702341
que,configurar,2,2280,0.0008771929824561404
quien,fue,2,23,0.08695652173913043
saber,a,2,5,0.4
a,saber,2,1804,0.0011086474501108647
desconectado,>,2,2,1.0
de,ir,2,1853,0.0010793308148947653
una,mamada,2,354,0.005649717514124294
ver,su,2,175,0.011428571428571429
piñata,>,2,2,1.0
cuando,fue,2,168,0.011904761904761904
del,directo,2,299,0.006688963210702341
fue,lo,2,91,0.02197802197802198
en,duda,2,1027,0.0019474196689386564
esta,fuerte,2,256,0.0078125
que,dross,2,2280,0.0008771929824561404
lo,mero,2,824,0.0024271844660194173
travis,>,2,2,1.0
de,mario,2,1853,0.0010793308148947653
del,caso,2,299,0.006688963210702341
pero,una,2,521,0.003838771593090211
duda,en,2,10,0.2
mismo,espero,2,28,0.07142857142857142
porque,tenia,2,134,0.014925373134328358
el,y,2,1576,0.0012690355329949238
empece,>,2,4,0.5
sabado,en,2,11,0.18181818181818182
fuerte,>,2,5,0.4
de,cabeza,2,1853,0.0010793308148947653
dolor,de,2,8,0.25
al,doctor,2,329,0.0060790273556231
vi,el,2,39,0.05128205128205128
de,diciembre,2,1853,0.0010793308148947653
el,1,2,1576,0.0012690355329949238
corto,el,2,7,0.2857142857142857
se,corto,2,832,0.002403846153846154
a,correr,2,1804,0.0011086474501108647
directo,y,2,39,0.05128205128205128
verdad,si,2,38,0.05263157894736842
enero,>,2,10,0.2
<,uf,2,12342,0.00016204829039053638
actualizaron,el,2,2,1.0
viste,lo,2,16,0.125
tele,>,2,2,1.0
mamá,anda,2,92,0.021739130434782608
men,me,2,114,0.017543859649122806
buenos,>,2,5,0.4
por,ser,2,375,0.005333333333333333
esta,por,2,256,0.0078125
halo,xd,2,24,0.08333333333333333
de,musica,2,1853,0.0010793308148947653
tambien,si,2,62,0.03225806451612903
si,ahorita,2,1364,0.001466275659824047
3,cosas,2,86,0.023255813953488372
que,puedas,2,2280,0.0008771929824561404
rola,el,2,5,0.4
de,google,2,1853,0.0010793308148947653
smash,y,2,2,1.0
tus,clases,2,10,0.2
<,._.,2,12342,0.00016204829039053638
viendo,una,2,27,0.07407407407407407
seria,un,2,13,0.15384615384615385
me,pidieron,2,1520,0.0013157894736842105
ya,maña,2,1187,0.0016849199663016006
saco,de,2,15,0.13333333333333333
trabo,el,2,3,0.6666666666666666
pelicula,>,2,3,0.6666666666666666
andan,viendo,2,8,0.25
domingo,?,2,12,0.16666666666666666
corrompido,>,2,2,1.0
chunk,corrompido,2,4,0.5
un,chunk,2,732,0.00273224043715847
de,chunk,2,1853,0.0010793308148947653
estados,unidos,2,2,1.0
de,estados,2,1853,0.0010793308148947653
lo,he,2,824,0.0024271844660194173
de,comunidad,2,1853,0.0010793308148947653
el,server,2,1576,0.0012690355329949238
una,llamada,2,354,0.005649717514124294
<,cobalto,2,12342,0.00016204829039053638
spoiler,alert,2,17,0.11764705882352941
que,tengas,2,2280,0.0008771929824561404
maestro,xd,2,8,0.25
experto,>,2,4,0.5
la,mazmorra,2,1400,0.0014285714285714286
muteado,>,2,4,0.5
posiblemente,>,2,6,0.3333333333333333
ya,men,2,1187,0.0016849199663016006
apenas,van,2,45,0.044444444444444446
porque,apenas,2,134,0.014925373134328358
quieres,jugamos,2,110,0.01818181818181818
esa,hora,2,83,0.024096385542168676
vez,xd,2,76,0.02631578947368421
cobalto,",",2,2,1.0
si,viste,2,1364,0.001466275659824047
discord,me,2,39,0.05128205128205128
el,consejo,2,1576,0.0012690355329949238
mamá,antes,2,92,0.021739130434782608
dicho,a,2,11,0.18181818181818182
le,habia,2,377,0.005305039787798408
porque,le,2,134,0.014925373134328358
ya,sabia,2,1187,0.0016849199663016006
lo,tomo,2,824,0.0024271844660194173
puso,triste,2,18,0.1111111111111111
va,me,2,283,0.007067137809187279
pues,con,2,152,0.013157894736842105
me,haria,2,1520,0.0013157894736842105
tardar,en,2,5,0.4
una,crisis,2,354,0.005649717514124294
que,dicen,2,2280,0.0008771929824561404
que,cheques,2,2280,0.0008771929824561404
<,actualizaron,2,12342,0.00016204829039053638
<,nuevo,2,12342,0.00016204829039053638
si,tenia,2,1364,0.001466275659824047
npc,>,2,4,0.5
que,ellos,2,2280,0.0008771929824561404
se,por,2,832,0.002403846153846154
menos,xd,2,34,0.058823529411764705
estoy,esperando,2,166,0.012048192771084338
grande,>,2,11,0.18181818181818182
un,grande,2,732,0.00273224043715847
fui,como,2,31,0.06451612903225806
algo,sobre,2,117,0.017094017094017096
el,wey,2,1576,0.0012690355329949238
3,dias,2,86,0.023255813953488372
comida,>,2,11,0.18181818181818182
entonces,no,2,55,0.03636363636363636
enfrente,de,2,3,0.6666666666666666
<,acaban,2,12342,0.00016204829039053638
hace,que,2,44,0.045454545454545456
un,problemario,2,732,0.00273224043715847
acabar,>,2,6,0.3333333333333333
me,vacunaron,2,1520,0.0013157894736842105
apoco,va,2,11,0.18181818181818182
la,garra,2,1400,0.0014285714285714286
una,garra,2,354,0.005649717514124294
le,hizo,2,377,0.005305039787798408
de,baja,2,1853,0.0010793308148947653
grupo,?,2,25,0.08
su,grupo,2,148,0.013513513513513514
si,sacaron,2,1364,0.001466275659824047
vacunaron,>,2,3,0.6666666666666666
10,a,2,40,0.05
de,10,2,1853,0.0010793308148947653
los,lunes,2,417,0.004796163069544364
tengo,clase,2,215,0.009302325581395349
la,influenza,2,1400,0.0014285714285714286
campaña,de,2,4,0.5
7,patrullas,2,54,0.037037037037037035
mames,we,2,17,0.11764705882352941
mañana,bro,2,177,0.011299435028248588
te,mostre,2,454,0.004405286343612335
mata,>,2,5,0.4
como,nos,2,424,0.0047169811320754715
ya,veras,2,1187,0.0016849199663016006
la,ventaja,2,1400,0.0014285714285714286
lord,>,2,4,0.5
mejores,botas,2,7,0.2857142857142857
la,zenith,2,1400,0.0014285714285714286
otros,los,2,13,0.15384615384615385
conseguir,la,2,11,0.18181818181818182
ese,mundo,2,145,0.013793103448275862
godmode,>,2,2,1.0
dentro,del,2,4,0.5
santa,>,2,3,0.6666666666666666
<,vez,2,12342,0.00016204829039053638
puedes,hacer,2,47,0.0425531914893617
y,suerte,2,2006,0.0009970089730807576
jugar,me,2,162,0.012345679012345678
decir,si,2,26,0.07692307692307693
<,buenas,2,12342,0.00016204829039053638
ya,listo,2,1187,0.0016849199663016006
jugar,terraria,2,162,0.012345679012345678
pasar,algo,2,31,0.06451612903225806
llega,a,2,14,0.14285714285714285
me,llega,2,1520,0.0013157894736842105
me,puedes,2,1520,0.0013157894736842105
bloques,>,2,6,0.3333333333333333
hecho,con,2,35,0.05714285714285714
realm,bro,2,7,0.2857142857142857
zenith,>,2,5,0.4
yo,soy,2,315,0.006349206349206349
<,nono,2,12342,0.00016204829039053638
libre,si,2,19,0.10526315789473684
cubrebocas,>,2,3,0.6666666666666666
wey,de,2,38,0.05263157894736842
uffas,ya,2,20,0.1
lo,digo,2,824,0.0024271844660194173
ademas,de,2,14,0.14285714285714285
es,online,2,752,0.0026595744680851063
en,cada,2,1027,0.0019474196689386564
aaaaaaaaaaaaaaaaa,>,2,2,1.0
streams,>,2,7,0.2857142857142857
cuando,haga,2,168,0.011904761904761904
franquicia,>,2,2,1.0
no,si,2,1357,0.0014738393515106854
desganado,>,2,2,1.0
ando,desganado,2,132,0.015151515151515152
y,uno,2,2006,0.0009970089730807576
2,veces,2,138,0.014492753623188406
sirvo,para,2,2,1.0
no,sirvo,2,1357,0.0014738393515106854
luego,veo,2,88,0.022727272727272728
que,puedes,2,2280,0.0008771929824561404
objetos,que,2,2,1.0
esa,caja,2,83,0.024096385542168676
que,debia,2,2280,0.0008771929824561404
tienes,razon,2,31,0.06451612903225806
cagado,>,2,4,0.5
bien,cagado,2,240,0.008333333333333333
sali,bien,2,7,0.2857142857142857
atrasarme,>,2,2,1.0
lo,dieron,2,824,0.0024271844660194173
<,habia,2,12342,0.00016204829039053638
hora,andas,2,58,0.034482758620689655
zoom,>,2,5,0.4
reunión,de,2,3,0.6666666666666666
cuando,les,2,168,0.011904761904761904
lo,hare,2,824,0.0024271844660194173
el,assassin's,2,1576,0.0012690355329949238
andas,libre,2,4,0.5
digo,pq,2,68,0.029411764705882353
pa,mi,2,32,0.0625
instala,el,2,3,0.6666666666666666
sus,exámenes,2,47,0.0425531914893617
hacer,de,2,131,0.015267175572519083
play,>,2,10,0.2
al,darle,2,329,0.0060790273556231
vida,se,2,24,0.08333333333333333
todo,en,2,111,0.018018018018018018
conté,>,2,4,0.5
hacer,llorar,2,131,0.015267175572519083
cuando,no,2,168,0.011904761904761904
chido,pero,2,21,0.09523809523809523
bien,que,2,240,0.008333333333333333
se,no,2,832,0.002403846153846154
me,salgo,2,1520,0.0013157894736842105
esto,a,2,59,0.03389830508474576
instalando,>,2,3,0.6666666666666666
juegos,xd,2,21,0.09523809523809523
puedo,conseguir,2,47,0.0425531914893617
conseguir,>,2,11,0.18181818181818182
igual,lo,2,77,0.025974025974025976
del,mapa,2,299,0.006688963210702341
salir,con,2,14,0.14285714285714285
algo,rápido,2,117,0.017094017094017096
me,mando,2,1520,0.0013157894736842105
1,igual,2,62,0.03225806451612903
la,directora,2,1400,0.0014285714285714286
sacaron,1,2,14,0.14285714285714285
sabe,como,2,24,0.08333333333333333
hace,los,2,44,0.045454545454545456
vemos,en,2,9,0.2222222222222222
opción,>,2,3,0.6666666666666666
sala,>,2,7,0.2857142857142857
mas,fácil,2,208,0.009615384615384616
te,van,2,454,0.004405286343612335
y,pasar,2,2006,0.0009970089730807576
razon,>,2,5,0.4
libre,bro,2,19,0.10526315789473684
el,micro,2,1576,0.0012690355329949238
puedes,hablar,2,47,0.0425531914893617
el,sábado,2,1576,0.0012690355329949238
como,una,2,424,0.0047169811320754715
este,antonio,2,103,0.019417475728155338
de,jugarlo,2,1853,0.0010793308148947653
hoy,bro,2,170,0.011764705882352941
cuanto,puedas,2,18,0.1111111111111111
tripulación,>,2,2,1.0
muestran,el,2,5,0.4
hasta,muestran,2,147,0.013605442176870748
de,loki,2,1853,0.0010793308148947653
por,esa,2,375,0.005333333333333333
por,ese,2,375,0.005333333333333333
<,ohhh,2,12342,0.00016204829039053638
reprobar,>,2,4,0.5
de,intentar,2,1853,0.0010793308148947653
avisando,>,2,3,0.6666666666666666
mmm,que,2,15,0.13333333333333333
usar,>,2,26,0.07692307692307693
concepto,>,2,2,1.0
rato,bro,2,72,0.027777777777777776
yosadac,",",2,9,0.2222222222222222
<,bruno,2,12342,0.00016204829039053638
a,escom,2,1804,0.0011086474501108647
soñe,que,2,7,0.2857142857142857
ve,potente,2,79,0.02531645569620253
<,van,2,12342,0.00016204829039053638
ps,de,2,99,0.020202020202020204
<,ufffffffffffff,2,12342,0.00016204829039053638
apures,>,2,3,0.6666666666666666
estrés,>,2,3,0.6666666666666666
igual,a,2,77,0.025974025974025976
re,nervioso,2,9,0.2222222222222222
si,aun,2,1364,0.001466275659824047
las,putas,2,322,0.006211180124223602
hicieron,la,2,13,0.15384615384615385
jugar,un,2,162,0.012345679012345678
de,stremear,2,1853,0.0010793308148947653
las,ofertas,2,322,0.006211180124223602
para,publicar,2,435,0.004597701149425287
yeo,>,2,2,1.0
<,yeo,2,12342,0.00016204829039053638
descansar,un,2,7,0.2857142857142857
<,adivina,2,12342,0.00016204829039053638
aaaa,ok,2,22,0.09090909090909091
nmms,me,2,80,0.025
antivirus,>,2,3,0.6666666666666666
que,pq,2,2280,0.0008771929824561404
deja,>,2,74,0.02702702702702703
el,womic,2,1576,0.0012690355329949238
pasame,el,2,6,0.3333333333333333
ocupo,hacer,2,23,0.08695652173913043
pesos,>,2,2,1.0
felicidades,>,2,8,0.25
vavava,me,2,108,0.018518518518518517
si,estuvo,2,1364,0.001466275659824047
del,phasmo,2,299,0.006688963210702341
reembolso,del,2,2,1.0
el,reembolso,2,1576,0.0012690355329949238
bañarme,>,2,2,1.0
pero,despues,2,521,0.003838771593090211
perro,el,2,21,0.09523809523809523
uff,si,2,28,0.07142857142857142
de,puntos,2,1853,0.0010793308148947653
me,quito,2,1520,0.0013157894736842105
inglés,>,2,3,0.6666666666666666
me,dolio,2,1520,0.0013157894736842105
el,puro,2,1576,0.0012690355329949238
juego,el,2,95,0.021052631578947368
jugar,la,2,162,0.012345679012345678
todos,mis,2,47,0.0425531914893617
va,muchas,2,283,0.007067137809187279
cachorros,>,2,2,1.0
algo,a,2,117,0.017094017094017096
un,especial,2,732,0.00273224043715847
una,esquinita,2,354,0.005649717514124294
el,en,2,1576,0.0012690355329949238
sus,videos,2,47,0.0425531914893617
un,stream,2,732,0.00273224043715847
<,estaria,2,12342,0.00016204829039053638
<,descubri,2,12342,0.00016204829039053638
terminar,el,2,7,0.2857142857142857
para,terminar,2,435,0.004597701149425287
caso,que,2,25,0.08
<,unu,2,12342,0.00016204829039053638
<,ponte,2,12342,0.00016204829039053638
sea,muy,2,35,0.05714285714285714
pq,de,2,369,0.005420054200542005
chidas,>,2,3,0.6666666666666666
esta,jugando,2,256,0.0078125
<,miento,2,12342,0.00016204829039053638
visto,>,2,11,0.18181818181818182
ocupa,mucho,2,3,0.6666666666666666
bot,de,2,7,0.2857142857142857
las,teclas,2,322,0.006211180124223602
como,veas,2,424,0.0047169811320754715
de,xbox,2,1853,0.0010793308148947653
unas,con,2,33,0.06060606060606061
ser,del,2,71,0.028169014084507043
gusto,mucho,2,30,0.06666666666666667
por,12,2,375,0.005333333333333333
un,skyblock,2,732,0.00273224043715847
y,tenia,2,2006,0.0009970089730807576
no,inventes,2,1357,0.0014738393515106854
llorando,de,2,10,0.2
para,dar,2,435,0.004597701149425287
12,horas,2,16,0.125
que,cae,2,2280,0.0008771929824561404
capturadora,>,2,2,1.0
mato,>,2,8,0.25
pienso,traer,2,17,0.11764705882352941
de,dear,2,1853,0.0010793308148947653
denso,>,2,2,1.0
dross,>,2,6,0.3333333333333333
