Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
dentro,de,los,1,1,1.0
a,venir,los,1,1,1.0
gracias,no,los,1,1,1.0
lo,de,los,2,5,0.4
estaban,malitos,los,1,1,1.0
wuuu,deja,los,1,1,1.0
ahorita,se,los,1,1,1.0
ymxb,hiciste,los,1,1,1.0
chikas,a,los,1,1,1.0
refiero,a,los,1,1,1.0
similares,pasanos,loq,1,1,1.0
mmm,no,lol,1,1,1.0
sip,siii,lol,1,1,1.0
aaaa,jajajaj,lol,1,2,0.5
era,sign,lol,1,1,1.0
conceptos,bn,locos,1,1,1.0
ver,si,lo,3,3,1.0
dificil,es,lo,1,1,1.0
no,m,lo,1,1,1.0
solo,kiero,lo,1,1,1.0
vaaa,a,lo,1,1,1.0
no,ya,lo,1,3,0.3333333333333333
al,rato,lo,1,2,0.5
jajaj,si,lo,1,1,1.0
aaaa,donde,lo,1,1,1.0
no,pq,lo,1,2,0.5
q,no,lo,1,9,0.1111111111111111
siiii,jajajajaja,lo,1,1,1.0
mejor,en,lo,1,1,1.0
q,te,lo,1,6,0.16666666666666666
cierto,ya,lo,1,1,1.0
cuanto,no,lo,1,1,1.0
eso,fue,lo,1,1,1.0
jajaj,ya,lo,1,2,0.5
impermeable,x,lo,1,1,1.0
apurale,ya,lo,1,1,1.0
canon,o,lo,1,1,1.0
te,dije,lo,1,4,0.25
ellas,nunca,lo,1,1,1.0
mal,para,lo,1,1,1.0
yo,tambieeeen,lo,1,1,1.0
veces,te,lo,1,1,1.0
ya,no,lo,1,8,0.125
pienso,hacer,lo,1,1,1.0
q,demostrar,lo,1,1,1.0
base,en,lo,1,1,1.0
q,es,lo,1,5,0.2
tu,terminas,lo,1,1,1.0
yo,hago,lo,1,1,1.0
no,si,lo,1,3,0.3333333333333333
o,sea,lo,1,6,0.16666666666666666
q,crear,lo,1,1,1.0
cerevro,ni,lo,1,1,1.0
ok,ok,lo,1,1,1.0
tienes,me,lo,1,1,1.0
igual,anda,lloviendo,1,1,1.0
siglo,noooo,lloro,1,1,1.0
lighstickkkkk,literalmente,llore,1,1,1.0
deja,me,llevo,1,1,1.0
donde,te,llevaron,1,1,1.0
izone,se,llevaran,1,1,1.0
solo,esto,llevaba,1,1,1.0
sea,ya,lleva,1,1,1.0
x2,ya,llegue,1,1,1.0
conoces,vdd,llegue,1,1,1.0
de,q,llegue,1,13,0.07692307692307693
yo,si,llego,1,3,0.3333333333333333
ya,le,llego,1,2,0.5
no,ya,llego,1,3,0.3333333333333333
nd,ya,llegan,1,2,0.5
ya,ya,llegamos,1,2,0.5
debut,se,llamo,1,1,1.0
apoco,se,llama,1,1,1.0
cadena,se,llama,1,1,1.0
asi,se,llama,1,1,1.0
q,se,llama,1,6,0.16666666666666666
si,hacen,live,1,1,1.0
un,lighstickkkkk,literalmente,1,1,1.0
es,q,literalmente,1,14,0.07142857142857142
recuerdo,q,literal,1,1,1.0
entre,rose,lisa,1,1,1.0
de,regresion,lineal,1,1,1.0
si,siii,lily,1,1,1.0
regalaron,un,lighstickkkkk,1,1,1.0
vida,de,lic,1,4,0.25
si,tengo,libre,1,1,1.0
sera,dia,libre,1,1,1.0
no,keria,levantarme,1,1,1.0
vemos,en,letras,1,1,1.0
siento,q,les,1,4,0.25
otras,no,les,1,1,1.0
máster,se,les,1,1,1.0
kings,of,leon,1,1,1.0
jajaja,bn,lejos,1,1,1.0
si,esta,lejitos,1,2,0.5
es,de,leche,1,4,0.25
acordaba,si,le,1,1,1.0
eiii,no,le,1,1,1.0
ya,no,le,1,8,0.125
pero,no,le,1,20,0.05
umiyado,que,le,1,1,1.0
musica,q,le,1,1,1.0
ya,ya,le,1,2,0.5
ainoooo,que,le,1,1,1.0
q,se,le,1,6,0.16666666666666666
q,ella,le,1,2,0.5
digo,q,le,1,2,0.5
pero,despues,le,1,1,1.0
segun,si,le,1,1,1.0
yo,ya,le,1,1,1.0
quieres,mañana,le,1,1,1.0
jajaj,n9,le,1,1,1.0
tirarla,se,le,1,1,1.0
19,no,le,1,1,1.0
es,algo,lastima,1,2,0.5
q,jugar,lastima,1,1,1.0
essss,a,las,1,1,1.0
es,a,las,1,1,1.0
jugar,en,las,1,1,1.0
again,orita,las,1,1,1.0
si,a,las,1,3,0.3333333333333333
forever,de,las,1,1,1.0
topaste,a,las,1,1,1.0
segun,son,las,1,1,1.0
esa,ya,las,1,1,1.0
es,q,las,1,14,0.07142857142857142
aqui,estan,las,1,1,1.0
ahi,te,las,1,1,1.0
sabe,trae,las,1,1,1.0
bien,bonitas,las,1,1,1.0
ahi,estan,las,1,1,1.0
ya,me,las,1,7,0.14285714285714285
no,están,las,1,1,1.0
lo,de,lapiz,1,5,0.2
gustan,los,lacteos,1,1,1.0
toca,jornada,laboral,1,1,1.0
por,black,label,1,1,1.0
y,luego,la,1,3,0.3333333333333333
ayuda,desde,la,1,1,1.0
yo,de,la,2,2,1.0
veo,mucho,la,1,1,1.0
ya,termine,la,1,1,1.0
uy,no,la,1,3,0.3333333333333333
semana,si,la,1,1,1.0
asi,omggg,la,1,1,1.0
estuvo,dificil,la,1,1,1.0
mañana,si,la,1,3,0.3333333333333333
probado,ni,la,1,1,1.0
le,saben,la,1,1,1.0
muy,siok,la,1,1,1.0
mori,de,la,1,1,1.0
todo,por,la,1,1,1.0
q,jugue,la,1,1,1.0
ojo,de,la,1,1,1.0
sigo,en,la,1,1,1.0
el,edit,la,1,1,1.0
esta,maso,la,1,1,1.0
vendidos,en,la,1,1,1.0
aja,pero,la,1,1,1.0
como,va,la,1,1,1.0
yo,kisiese,la,1,1,1.0
da,miedo,la,1,2,0.5
yo,keria,la,1,1,1.0
no,en,la,1,2,0.5
no,es,la,1,7,0.14285714285714285
como,plantear,la,1,1,1.0
q,me,la,1,3,0.3333333333333333
ya,va,la,1,1,1.0
tarde,en,la,1,1,1.0
si,ni,la,1,1,1.0
llegue,a,la,1,1,1.0
jajajaja,busca,la,1,1,1.0
cena,nooombre,la,1,1,1.0
eii,asi,la,1,1,1.0
kenchana,en,la,1,1,1.0
nemonemo,pq,la,1,1,1.0
miku,en,la,1,1,1.0
ai,en,la,1,1,1.0
deja,t,la,1,1,1.0
caso,ya,la,1,1,1.0
y,ve,la,1,1,1.0
de,donde,la,1,1,1.0
que,me,la,1,2,0.5
lejitos,te,la,1,1,1.0
salgo,a,la,1,1,1.0
ya,escuchaste,la,1,3,0.3333333333333333
vengo,en,la,1,1,1.0
entonces,cuando,la,1,1,1.0
pq,baemon,la,1,1,1.0
siii,imaginate,la,1,1,1.0
escribiste,sing,la,1,1,1.0
q,crees,la,1,1,1.0
esto,llevaba,la,1,1,1.0
jajaj,siguiente,la,1,1,1.0
de,aki,la,1,1,1.0
demostracion,no,la,1,1,1.0
es,de,la,1,4,0.25
los,de,la,1,2,0.5
chekale,en,la,1,1,1.0
y,en,la,1,2,0.5
como,a,la,1,1,1.0
puedes,traer,la,1,2,0.5
te,califico,la,1,1,1.0
aun,no,la,1,4,0.25
eee,en,la,1,1,1.0
valor,de,la,1,1,1.0
x,area,la,1,1,1.0
xd,en,la,1,1,1.0
que,se,la,1,2,0.5
puedes,prestar,la,1,1,1.0
me,gusta,kurko,1,4,0.25
toy,en,ksita,1,1,1.0
yap,te,kreo,1,1,1.0
sabor,no,kreo,1,1,1.0
all,bran,kreo,1,1,1.0
el,mas,kpoper,1,2,0.5
a,bailar,kpop,1,1,1.0
tal,vez,komo,1,5,0.2
se,mete,komo,1,1,1.0
bueno,i,know,1,1,1.0
yogurt,orita,kisiese,1,1,1.0
gracias,si,kisiese,1,2,0.5
se,yo,kisiese,1,2,0.5
mañana,jajaja,kisierasss,1,2,0.5
creo,q,kings,1,10,0.1
jajajqj,double,kill,1,1,1.0
lo,venden,kierooo,1,2,0.5
xd,no,kiero,1,1,1.0
ella,yo,kiero,1,1,1.0
ya,no,kiero,1,8,0.125
yo,solo,kiero,1,1,1.0
no,no,kiero,1,3,0.3333333333333333
ya,me,kiero,1,7,0.14285714285714285
lo,jugamo,kiero,1,1,1.0
perdon,porrr,kieres,1,1,1.0
nuestross,dios,kiera,1,1,1.0
necesito,saber,kien,1,1,1.0
sii,jajajaj,kien,1,1,1.0
helado,o,kien,1,1,1.0
a,dios,kien,1,3,0.3333333333333333
animo,jajajaj,kien,1,2,0.5
siii,jajajaja,kien,1,1,1.0
es,mi,kibble,1,3,0.3333333333333333
no,jajajajajj,kiasco,1,1,1.0
pure,de,kfc,1,2,0.5
es,de,keso,1,4,0.25
se,yo,keria,1,2,0.5
aunque,no,keria,1,1,1.0
llegamos,master,kepaso,1,1,1.0
de,nada,kepasa,1,3,0.3333333333333333
yo,bien,kenchana,1,1,1.0
les,va,kemar,1,1,1.0
si,ya,kedo,1,7,0.14285714285714285
sip,ei,kedo,1,1,1.0
vez,me,kede,1,1,1.0
venden,o,k,1,1,1.0
anda,di,k,2,2,1.0
q,eran,juveniles,1,1,1.0
pero,si,justo,1,2,0.5
no,tengo,justo,1,5,0.2
te,lo,juro,1,2,0.5
historia,pero,juguemoslo,1,1,1.0
desde,q,jugue,1,1,1.0
gracias,por,jugar,1,1,1.0
hay,q,jugar,1,4,0.25
no,y,jugar,1,2,0.5
vicie,ocupaba,jugar,1,1,1.0
porrr,kieres,jugar,1,1,1.0
dios,ola,jugamos,1,1,1.0
bno,mañana,jugamo,1,1,1.0
tu,hoy,jugamo,1,1,1.0
rato,lo,jugamo,1,1,1.0
busquemos,un,juego,1,1,1.0
sea,ese,juego,1,1,1.0
hacer,un,juego,1,1,1.0
acepto,mejor,juego,1,1,1.0
dame,opciones,jqjajaj,1,1,1.0
es,muy,jpop,1,1,1.0
se,ven,jovenes,1,2,0.5
pero,yo,joven,1,2,0.5
ve,sp,joven,1,2,0.5
me,toca,jornada,1,1,1.0
las,baemon,joder,1,1,1.0
tu,traslapada,joder,1,1,1.0
jajaja,chi,jjajajaj,1,1,1.0
oye,chica,jjajaj,1,1,1.0
gusta,metallica,jjaja,1,1,1.0
x,ejemplo,jjaajaja,1,1,1.0
jennie,y,jisoo,1,2,0.5
noo,seamos,jigumis,1,1,1.0
oficialmente,somos,jigumis,1,1,1.0
dios,si,jigumi,1,1,1.0
cara,ejo,ji,1,1,1.0
parecia,a,jennie,1,2,0.5
rose,lisa,jennie,1,1,1.0
el,6,jejeje,1,1,1.0
otra,pregunta,jeje,1,1,1.0
la,hice,jeje,1,1,1.0
rechazo,si,jajsjsja,1,1,1.0
tu,23,jajjajj,1,1,1.0
gracias,non,jajjaja,1,1,1.0
jajajaj,sepa,jajjaja,1,1,1.0
27,siii,jajjaja,1,1,1.0
no,se,jajj,1,16,0.0625
devorartelo,todo,jajaka,1,1,1.0
dormida,jajajaj,jajajqjqj,1,1,1.0
como,esta,jajajqj,1,1,1.0
no,contetso,jajajqj,1,1,1.0
va,gogog,jajajjq,1,1,1.0
bl,ai,jajajjajaja,1,1,1.0
este,si,jajajjaj,1,1,1.0
siii,siii,jajajjaj,1,3,0.3333333333333333
de,lic,jajajjaj,1,1,1.0
es,adictivo,jajajja,1,1,1.0
si,ya,jajajja,1,7,0.14285714285714285
mi,carrera,jajajja,1,1,1.0
si,si,jajajja,1,8,0.125
rato,si,jajajja,1,1,1.0
lo,tengo,jajajja,1,1,1.0
anda,chambeando,jajajj,1,1,1.0
prro,sticker,jajajj,1,1,1.0
sas,uuuuu,jajajajjaja,1,1,1.0
me,carga,jajajajja,1,1,1.0
cacheteo,jajajaj,jajajajja,1,1,1.0
tengo,sueño,jajajajj,1,2,0.5
si,xd,jajajajj,1,2,0.5
eso,si,jajajajj,1,5,0.2
ekis,no,jajajajajj,1,2,0.5
esa,escena,jajajajajj,1,1,1.0
uuuuu,jajajajjaja,jajajajajajaja,1,1,1.0
meta,una,jajajajajajaja,1,1,1.0
si,si,jajajajajaj,1,8,0.125
jajajajaj,va,jajajajajaj,1,1,1.0
mi,kibble,jajajajaja,1,1,1.0
bluebook,si,jajajajaja,1,1,1.0
jajajajaj,siiii,jajajajaja,1,1,1.0
te,perdono,jajajajaj,1,2,0.5
vi,moriiiir,jajajajaj,1,1,1.0
padtel,pastel,jajajajaj,1,1,1.0
jugar,roblox,jajajajaj,1,1,1.0
el,roblo,jajajajaj,1,2,0.5
donde,sea,jajajajaj,1,1,1.0
grasias,naaa,jajajajaj,1,1,1.0
nuestro,mono,jajajaja,1,1,1.0
hoy,jugamo,jajajaja,1,1,1.0
jajajajj,patroclo,jajajaja,1,1,1.0
la,impresion,jajajaja,1,3,0.3333333333333333
mejor,chi,jajajaja,1,1,1.0
meh,que,jajajaja,1,2,0.5
q,mandaste,jajajaja,1,1,1.0
por,tt,jajajaja,1,1,1.0
girl,syndrome,jajajaja,1,1,1.0
ahi,nosotros,jajajaja,1,1,1.0
pq,a,jajajaja,1,1,1.0
me,ayudas,jajajaja,1,1,1.0
menos,siii,jajajaja,1,1,1.0
le,sabe,jajajaja,1,1,1.0
de,hecho,jajajaj,1,7,0.14285714285714285
100000000,peso,jajajaj,1,1,1.0
me,empalaga,jajajaj,1,1,1.0
pasa,id,jajajaj,1,1,1.0
silensio,x2,jajajaj,1,1,1.0
mas,bn,jajajaj,1,1,1.0
cuales,encuentras,jajajaj,1,1,1.0
q,espero,jajajaj,1,1,1.0
dios,kiera,jajajaj,1,1,1.0
kiasco,menseñas,jajajaj,1,1,1.0
ese,juego,jajajaj,1,1,1.0
un,otaku,jajajaj,1,3,0.3333333333333333
kede,dormida,jajajaj,1,1,1.0
dias,que,jajajaj,1,1,1.0
q,tal,jajajaj,1,7,0.14285714285714285
si,sii,jajajaj,1,2,0.5
bendiciones,poke,jajajaj,1,1,1.0
ahora,es,jajajaj,1,1,1.0
si,nuestro,jajajaj,1,1,1.0
me,cacheteo,jajajaj,1,1,1.0
kiero,adios,jajajaj,1,1,1.0
bn,feo,jajajaj,1,2,0.5
no,se,jajajaj,1,16,0.0625
seee,animo,jajajaj,1,1,1.0
ojala,si,jajajaj,1,1,1.0
q,riko,jajajaj,1,1,1.0
grasias,chi,jajajaj,1,1,1.0
va,provechito,jajajaj,1,1,1.0
tal,vez,jajajaj,1,5,0.2
animo,animo,jajajaj,1,2,0.5
creoooo,poke,jajajaj,1,1,1.0
mañana,si,jajajaj,1,3,0.3333333333333333
la,imagennn,jajajaj,1,1,1.0
no,475k,jajajaj,1,1,1.0
es,ese,jajajaj,1,1,1.0
q,bueno,jajajaj,1,2,0.5
no,no,jajajaj,1,3,0.3333333333333333
la,sacaste,jajajaj,1,1,1.0
vale,aaaa,jajajaj,1,1,1.0
jajajaj,si,jajajaj,1,3,0.3333333333333333
jajajaja,kien,jajajaj,1,1,1.0
a,ok,jajajaj,1,1,1.0
las,meovv,jajajaj,1,1,1.0
esta,vez,jajajaj,1,1,1.0
jisoo,00,jajajaj,1,1,1.0
noooo,lloro,jajajaj,1,1,1.0
q,aaaa,jajajaj,1,1,1.0
ayuno,siii,jajajaj,1,1,1.0
los,pasaron,jajajaj,1,1,1.0
habia,dejado,jajajaj,1,1,1.0
va,gracias,jajajaj,1,2,0.5
hasta,mañana,jajaja,1,1,1.0
a,escuchar,jajaja,1,1,1.0
los,creditos,jajaja,1,1,1.0
eso,si,jajaja,1,5,0.2
triste,poke,jajaja,1,1,1.0
ola,gracias,jajaja,1,1,1.0
yo,no,jajaja,1,1,1.0
de,q,jajaja,1,13,0.07692307692307693
ya,llegan,jajaja,1,1,1.0
quien,sabee,jajaja,1,1,1.0
mejor,mañana,jajaja,1,2,0.5
eii,si,jajaja,1,1,1.0
si,x222,jajaja,1,1,1.0
se,llama,jajaja,1,4,0.25
en,ksita,jajaja,1,1,1.0
muy,bn,jajaja,1,3,0.3333333333333333
llamo,meow,jajaja,1,1,1.0
esta,bien,jajaja,1,1,1.0
siiii,tt,jajaja,1,2,0.5
q,sii,jajaja,1,1,1.0
qué,quieres,jajaja,1,1,1.0
mi,casa,jajaja,1,4,0.25
pa,comer,jajaja,1,1,1.0
lunes,no,jajaj,1,1,1.0
mas,esas,jajaj,1,1,1.0
la,rosa,jajaj,1,1,1.0
marca,era,jajaj,1,1,1.0
jajajajaj,go,jajaj,1,1,1.0
cacheteo,mandaselo,jajaj,1,1,1.0
el,inicio,jajaj,1,1,1.0
tiene,tampoco,jajaj,1,1,1.0
jajjaja,no,jajaj,1,1,1.0
ella,si,jajaj,1,1,1.0
no,acaba,jajaj,1,1,1.0
10000,veces,jajaj,1,1,1.0
si,nose,jajaj,1,2,0.5
las,tengo,jajaj,1,1,1.0
tengo,una,jajaj,1,1,1.0
que,si,jajaj,1,4,0.25
oye,otra,jaja,1,1,1.0
entendi,tampoco,jaja,1,1,1.0
justo,eso,jaja,1,1,1.0
ya,nada,jaja,1,2,0.5
el,problema,jaja,1,1,1.0
bonitos,colores,jaajjaja,1,1,1.0
deja,verlo,ja,1,1,1.0
q,tal,ja,1,7,0.14285714285714285
es,ex,izone,1,1,1.0
que,en,izone,1,1,1.0
y,digo,itadakimaaaas,1,1,1.0
hay,q,irse,1,4,0.25
tengo,jajajja,ira,1,1,1.0
jajajja,ira,ira,1,1,1.0
me,kiero,ir,1,1,1.0
ekis,no,ipota,1,2,0.5
poco,mas,intenso,1,1,1.0
en,su,insta,1,3,0.3333333333333333
solo,el,inicio,1,1,1.0
awwww,ame,incomodo,1,1,1.0
es,en,inclusive,1,1,1.0
dress,to,impress,1,1,1.0
de,la,impresion,3,7,0.42857142857142855
algo,muy,importante,1,1,1.0
nooombre,un,impermeable,1,1,1.0
sheesh,siii,imaginate,1,1,1.0
q,se,imaginan,1,6,0.16666666666666666
busca,la,imagennn,1,1,1.0
la,impresion,igual,1,3,0.3333333333333333
porfirio,aca,igual,1,1,1.0
feos,aca,igual,1,1,1.0
tabn,yo,igual,1,1,1.0
plantear,la,idea,1,1,1.0
nose,pasa,id,1,1,1.0
el,cual,iba,1,1,1.0
muy,bueno,i,1,1,1.0
jajaja,pues,i,1,1,1.0
vdd,te,hubieran,1,1,1.0
ojala,me,hubiera,1,1,1.0
soy,rokera,hoy,1,1,1.0
jugamo,va,hoy,1,1,1.0
y,de,hoy,1,2,0.5
crees,tu,hoy,1,1,1.0
si,ola,hoy,1,1,1.0
entiendo,oki,hoy,1,1,1.0
álgebra,de,hoy,1,1,1.0
sensiyo,si,how,1,1,1.0
si,red,hot,1,1,1.0
siii,q,horror,1,1,1.0
graciaaaaaaas,q,horror,1,1,1.0
a,esa,hora,2,2,1.0
como,1,hora,1,1,1.0
sii,siiiii,holanda,1,1,1.0
jajajaj,si,hola,1,3,0.3333333333333333
uff,q,hola,1,1,1.0
dimeeeee,ooo,hola,1,1,1.0
en,el,hogar,1,6,0.16666666666666666
se,me,hizo,1,1,1.0
siok,la,historia,1,1,1.0
de,ymxb,hiciste,1,1,1.0
ya,le,hice,1,2,0.5
no,la,hice,1,3,0.3333333333333333
al,28,helao,1,1,1.0
sido,algo,helado,1,1,1.0
el,vddero,helado,1,1,1.0
son,los,hechos,1,1,1.0
maraton,de,hecho,1,1,1.0
no,he,hecho,1,3,0.3333333333333333
jajaja,de,hecho,1,1,1.0
jajaj,de,hecho,1,1,1.0
aca,de,hecho,1,1,1.0
y,de,hecho,1,2,0.5
nooo,de,hecho,1,1,1.0
siiii,de,hecho,1,1,1.0
aun,no,he,1,4,0.25
q,no,he,1,9,0.1111111111111111
si,la,he,1,2,0.5
cualll,no,he,1,1,1.0
no,le,he,1,4,0.25
q,pasa,he,1,2,0.5
el,tiktok,he,1,1,1.0
tambieeeen,lo,he,1,1,1.0
creo,q,haya,1,10,0.1
si,cuales,hay,1,1,1.0
favor,queee,hay,1,1,1.0
dijistes,aaaa,hay,1,1,1.0
pq,siiii,hay,1,1,1.0
acuerdo,maso,hay,1,1,1.0
cuales,otros,hay,1,1,1.0
mañana,oraaaa,hay,1,1,1.0
mi,escuela,hay,1,4,0.25
muy,buena,hay,1,2,0.5
sepa,pero,hay,1,1,1.0
gen,pq,hay,1,1,1.0
de,hecho,hay,1,7,0.14285714285714285
pero,pues,hay,1,1,1.0
de,q,hay,1,13,0.07692307692307693
tmb,animo,hasta,1,1,1.0
jajaja,kisierasss,hasta,1,1,1.0
q,quedarme,hasta,1,1,1.0
va,y,hasta,1,2,0.5
buena,pero,has,1,1,1.0
yo,igual,hare,1,1,1.0
este,viernes,hara,1,1,1.0
pero,siempre,han,1,1,1.0
ya,desperte,hajaja,1,1,1.0
no,la,hagooo,1,3,0.3333333333333333
grasias,eso,hago,1,1,1.0
si,yo,hago,1,2,0.5
cuteee,estot,haciendo,1,1,1.0
q,ando,haciendo,1,1,1.0
soltaron,estaba,haciendo,1,1,1.0
te,lo,haces,1,2,0.5
33,me,haces,1,1,1.0
we,me,haces,1,1,1.0
si,deberian,hacerlo,1,1,1.0
no,puedes,hacer,1,1,1.0
no,kiero,hacer,1,3,0.3333333333333333
ooo,deberian,hacer,1,1,1.0
más,pienso,hacer,1,1,1.0
vamos,a,hacer,1,2,0.5
q,si,hacen,1,4,0.25
chica,jjajaj,hacemos,1,1,1.0
dice,se,hace,1,1,1.0
la,combi,hace,1,1,1.0
cómo,se,hace,1,1,1.0
auditorio,a,habria,1,1,1.0
pregunto,si,habra,1,1,1.0
si,miraaaa,habra,1,1,1.0
aun,pero,hablo,1,1,1.0
va,a,hablar,1,4,0.25
locos,aaaa,hablando,1,1,1.0
q,nunca,habia,1,1,1.0
no,lo,habia,1,3,0.3333333333333333
se,te,habia,1,2,0.5
ya,lo,habia,1,4,0.25
quedo,no,habia,1,1,1.0
q,ya,habia,1,3,0.3333333333333333
q,literal,habia,1,1,1.0
nano,na,ha,1,1,1.0
ni,lo,ha,1,1,1.0
mas,me,gusto,1,2,0.5
jpop,me,gusto,1,1,1.0
q,a,gusto,1,1,1.0
agarras,cierto,gustito,1,1,1.0
igual,me,gustaron,1,1,1.0
no,me,gustan,1,9,0.1111111111111111
mi,me,gustan,1,2,0.5
si,me,gustan,1,9,0.1111111111111111
cual,te,gusta,1,1,1.0
quiera,me,gusta,1,1,1.0
si,me,gusta,1,9,0.1111111111111111
tmb,me,gusta,1,1,1.0
muse,me,gusta,1,1,1.0
la,practica,gus,1,1,1.0
crees,la,guglie,1,1,1.0
q,buen,grupo,1,1,1.0
pero,el,grupo,1,1,1.0
sono,el,grupo,1,1,1.0
maldita,fokin,gripa,1,1,1.0
q,es,gravy,1,5,0.2
jajajajaja,no,grasias,1,1,1.0
es,vdd,grasias,1,2,0.5
eso,nose,grasias,1,1,1.0
toy,cansaa,grasias,1,2,0.5
no,no,grasias,1,3,0.3333333333333333
vale,okok,grasias,1,1,1.0
vez,komo,grasias,1,1,1.0
la,critika,grasias,1,1,1.0
las,veo,grasias,1,1,1.0
biennnn,deveritas,grasias,1,1,1.0
ola,siii,grasias,1,1,1.0
al,agua,grasias,1,1,1.0
horror,vale,grasias,1,1,1.0
si,tenian,graficos,1,1,1.0
ya,se,graduo,1,3,0.3333333333333333
me,diverti,gracias,1,1,1.0
escuchar,jajaja,gracias,1,1,1.0
escucharia,nd,gracias,1,1,1.0
notekreo,chi,gracias,1,1,1.0
1,hora,gracias,1,1,1.0
tengo,sueño,gracias,1,2,0.5
si,jajajja,gracias,1,2,0.5
x,eso,gracias,1,3,0.3333333333333333
jajajaj,ola,gracias,1,1,1.0
mi,casa,gracias,1,4,0.25
chika,sim,gracias,1,1,1.0
sip,ya,gracias,1,2,0.5
que,si,gracias,1,4,0.25
go,cereal,gracias,1,1,1.0
si,puedes,gracias,1,1,1.0
jajajaj,tabn,gracias,1,1,1.0
vale,vale,gracias,1,3,0.3333333333333333
puso,eso,gracias,1,1,1.0
trato,bueno,gracias,1,1,1.0
faltaban,va,gracias,1,1,1.0
oyeeeee,va,gracias,1,1,1.0
menseñas,jajajaj,graciaaaas,1,1,1.0
no,tt,graciaaaaaaas,1,1,1.0
andaleeeee,bueno,gracia,1,1,1.0
sii,va,gogog,1,1,1.0
pastel,jajajajaj,go,1,1,1.0
chi,jajajaja,go,1,1,1.0
jajajaja,go,go,1,1,1.0
go,go,go,1,2,0.5
jajaja,siii,go,1,1,1.0
como,q,gllit,1,1,1.0
el,de,giselle,1,2,0.5
una,lucky,girl,1,1,1.0
oki,neni,girl,1,1,1.0
servilletas,a,gerry,1,1,1.0
de,esta,gen,1,1,1.0
me,dieron,ganas,1,1,1.0
ya,los,ganaron,1,1,1.0
ella,le,gana,1,1,1.0
son,como,galletitas,1,2,0.5
sigo,viva,fui,1,1,1.0
dia,q,fui,1,1,1.0
cuando,esta,fuerte,1,1,1.0
q,horror,fuersa,1,2,0.5
vida,aca,fuersa,1,1,1.0
asi,chispitas,fuersa,1,1,1.0
nunca,lo,fueron,1,1,1.0
ya,se,fueron,1,3,0.3333333333333333
como,si,fuera,1,1,1.0
ni,que,fuera,1,1,1.0
uu,que,fue,1,1,1.0
q,me,fue,1,3,0.3333333333333333
ya,que,fue,1,1,1.0
fue,que,fue,1,1,1.0
me,gusto,fue,1,2,0.5
vi,eso,fue,1,1,1.0
q,nob,fue,1,1,1.0
q,les,fue,1,1,1.0
sp,bien,fue,1,1,1.0
combi,hace,frio,1,1,1.0
si,jajajaj,frey,1,3,0.3333333333333333
literalmente,llore,frey,1,1,1.0
lacteos,de,fresa,1,1,1.0
con,sus,frases,1,1,1.0
pero,hay,fotos,1,1,1.0
estas,tomando,fotos,1,1,1.0
bn,de,fotos,1,2,0.5
acorde,de,forever,1,2,0.5
ejo,ji,foraneos,1,1,1.0
enferme,maldita,fokin,1,1,1.0
gracias,tengo,flojera,1,1,1.0
estan,muy,fit,1,1,1.0
se,ven,feos,1,2,0.5
esta,bn,feo,1,4,0.25
ulisesjuega17,esta,feo,1,1,1.0
estaba,bn,feo,1,1,1.0
xx,senti,feo,1,1,1.0
le,tengo,fe,1,1,1.0
haces,un,favorsote,1,2,0.5
asmr,artist,favorito,1,1,1.0
no,x,favor,1,1,1.0
haces,un,favor,1,2,0.5
tu,pieza,fav,1,1,1.0
o,mi,fav,1,1,1.0
es,mi,fav,1,3,0.3333333333333333
fue,mi,fav,1,1,1.0
go,go,falto,1,2,0.5
q,nos,faltaban,1,1,1.0
aun,me,falta,1,1,1.0
lo,q,falta,1,6,0.16666666666666666
q,le,fallo,1,2,0.5
le,gana,facil,1,1,1.0
no,en,fa,1,2,0.5
es,gravy,f,1,1,1.0
llegue,diciendo,eyeyey,1,1,1.0
adios,jajajaj,ey,1,1,1.0
y,tu,ey,1,7,0.14285714285714285
como,puntos,extras,1,1,1.0
vale,1pto,extra,1,1,1.0
es,el,extendido,1,4,0.25
kiero,ir,expuse,1,1,1.0
en,la,expo,1,12,0.08333333333333333
gracias,caro,expensive,1,1,1.0
nomas,de,existir,1,1,1.0
ya,tengo,examenes,1,2,0.5
tengo,10000,examenes,1,1,1.0
temporada,de,examenes,1,1,1.0
hecho,ningun,examen,1,1,1.0
tengo,un,examen,1,3,0.3333333333333333
para,otro,examen,1,1,1.0
kedo,el,examen,1,1,1.0
ver,mi,examen,1,1,1.0
q,tengo,examen,1,2,0.5
hara,un,examen,1,1,1.0
jaja,el,examen,1,1,1.0
ratote,es,ex,1,1,1.0
mi,casa,etooo,1,4,0.25
te,parece,eta,1,2,0.5
plis,no,están,1,1,1.0
si,ya,estuvo,1,7,0.14285714285714285
q,tal,estuvo,1,7,0.14285714285714285
casa,y,estuvo,1,1,1.0
tarea,si,estuve,1,1,1.0
aki,q,estudiosos,1,1,1.0
jajajjaj,deja,estudio,1,1,1.0
libre,para,estudiar,1,1,1.0
tengo,q,estudiar,2,2,1.0
quedarnos,a,estudiar,1,1,1.0
no,he,estudiado,1,3,0.3333333333333333
ve,la,estrella,1,1,1.0
compraste,ya,estoy,1,1,1.0
