Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
a,oye,eso,1,2,0.5
tda,porque,eso,1,1,1.0
ya,con,eso,1,3,0.3333333333333333
sip,justamente,eso,1,1,1.0
que,tomar,eso,1,2,0.5
qué,de,eso,1,1,1.0
si,sería,eso,1,3,0.3333333333333333
explicar,de,eso,1,1,1.0
según,yo,eso,1,4,0.25
checo,igual,eso,1,1,1.0
quieras,decir,eso,1,1,1.0
jajaja,por,eso,1,2,0.5
grupo,por,eso,1,1,1.0
le,puse,eso,2,4,0.5
refiere,a,eso,1,1,1.0
checo,solo,eso,1,1,1.0
<,puso,eso,1,1,1.0
nos,vamos,esme,1,2,0.5
y,de,esme,1,2,0.5
pregunté,a,esme,1,1,1.0
yo,porque,esme,1,1,1.0
el,de,esme,1,4,0.25
<,en,ese,1,2,0.5
donde,viene,ese,1,1,1.0
a,la,escuela,1,2,0.5
en,la,escuela,1,7,0.14285714285714285
si,lo,escribí,1,8,0.125
ahí,en,escom,1,1,1.0
página,de,escom,1,1,1.0
<,tengo,esas,1,1,1.0
solo,con,esas,1,1,1.0
actividad,pero,esa,1,1,1.0
si,jaja,esa,1,6,0.16666666666666666
<,jajaj,esa,1,5,0.2
tienes,todos,es,1,1,1.0
<,bueno,es,1,3,0.3333333333333333
sip,si,es,1,3,0.3333333333333333
en,realidad,es,1,1,1.0
hola,sip,es,1,3,0.3333333333333333
2,que,es,1,1,1.0
<,si,es,2,23,0.08695652173913043
pero,igual,es,1,2,0.5
a,si,es,1,5,0.2
2,uno,es,1,1,1.0
rayos,si,es,1,1,1.0
formato,iso,es,1,1,1.0
dio,no,es,1,1,1.0
3,clases,es,1,2,0.5
<,sip,es,1,37,0.02702702702702703
bueno,jajaja,es,1,1,1.0
puso,que,es,1,1,1.0
a,ya,es,1,3,0.3333333333333333
bueno,bueno,es,1,2,0.5
el,dto,es,1,2,0.5
el,ocelot,es,1,1,1.0
del,app.run,es,1,1,1.0
a,bueno,es,1,10,0.1
mañana,no,es,2,2,1.0
otra,que,es,1,1,1.0
<,pues,es,1,4,0.25
a,vava,es,1,9,0.1111111111111111
<,ajá,es,1,2,0.5
más,seguro,es,1,1,1.0
esto,ya,es,1,1,1.0
que,ya,es,1,11,0.09090909090909091
mmm,pues,es,1,1,1.0
entiendo,todo,es,1,1,1.0
a,jaja,es,1,2,0.5
oye,eso,es,1,1,1.0
o,jaja,es,1,1,1.0
autores,pero,es,1,1,1.0
es,que,es,1,28,0.03571428571428571
ves,que,es,1,1,1.0
algo,y,es,1,1,1.0
eso,tambien,es,1,1,1.0
que,tenemos,es,1,2,0.5
mmmm,pues,es,1,2,0.5
jajaj,ya,es,1,1,1.0
de,rafa,es,1,1,1.0
consejos,adicionales,es,1,2,0.5
pero,pero,es,1,1,1.0
audiencia,si,es,1,1,1.0
jajajajaja,no,es,1,2,0.5
no,jaja,es,1,6,0.16666666666666666
jajajaja,si,es,1,1,1.0
los,anteriores,es,1,2,0.5
aproximación,no,es,1,1,1.0
ultima,pregunta,es,1,1,1.0
oye,si,es,1,3,0.3333333333333333
sabes,dónde,es,1,1,1.0
no,jajaja,es,1,3,0.3333333333333333
jajajaja,no,es,1,1,1.0
mañana,y,es,1,1,1.0
toffoli,que,es,1,1,1.0
decía,a,ernesto,1,1,1.0
lo,haremos,ernesto,1,1,1.0
sé,si,ernesto,1,5,0.2
me,dijo,ernesto,1,2,0.5
dijiste,a,ernesto,1,1,1.0
ya,con,ernesto,1,3,0.3333333333333333
tenemos,con,ernesto,1,1,1.0
decir,a,ernesto,1,1,1.0
oye,oye,ernesto,1,12,0.08333333333333333
estás,si,eres,1,1,1.0
anoté,que,era,1,1,1.0
dijiste,que,era,1,2,0.5
el,tema,era,1,4,0.25
delimitaba,o,era,1,1,1.0
según,yo,era,1,4,0.25
sé,jajajaja,era,1,1,1.0
es,en,equipo,1,3,0.3333333333333333
tocó,en,equipo,1,1,1.0
el,otro,equipo,1,2,0.5
si,quieres,entrégalo,1,16,0.0625
prueba,y,entrenamiento,1,1,1.0
de,web,entrego,1,2,0.5
que,paso,entrego,1,2,0.5
se,la,entregaron,1,1,1.0
que,le,entregamos,1,5,0.2
oye,si,entraste,1,3,0.3333333333333333
son,si,entras,1,1,1.0
nada,mas,entra,1,2,0.5
está,bien,entonces,2,11,0.18181818181818182
<,oye,entonces,3,35,0.08571428571428572
ya,pero,entonces,1,1,1.0
no,pues,entonces,1,3,0.3333333333333333
bueno,xd,entonces,1,5,0.2
saúl,jajaja,entonces,1,1,1.0
decimos,que,entonces,1,1,1.0
a,computadora,entonces,1,1,1.0
de,minería,entonces,1,1,1.0
casa,jaja,entonces,1,2,0.5
vava,sip,entonces,1,2,0.5
la,carrera,entonces,1,2,0.5
a,vavav,entonces,1,2,0.5
bien,pues,entonces,1,1,1.0
me,voy,entonces,1,4,0.25
<,jajaja,entonces,1,19,0.05263157894736842
jajajajaj,bueno,entonces,1,1,1.0
lo,que,entiendo,1,29,0.034482758620689655
que,no,entendí,1,13,0.07692307692307693
que,nos,enseñó,1,4,0.25
que,no,encuentro,1,13,0.07692307692307693
nos,vimos,en,1,1,1.0
te,fue,en,1,2,0.5
nos,veremos,en,1,1,1.0
la,metieras,en,2,2,1.0
bien,porque,en,1,1,1.0
si,es,en,2,8,0.25
hicimos,hoy,en,1,1,1.0
<,bueno,en,1,3,0.3333333333333333
vallan,haciendo,en,1,1,1.0
que,viene,en,1,1,1.0
a,quedar,en,1,3,0.3333333333333333
algo,importante,en,1,1,1.0
ya,está,en,1,2,0.5
no,jaja,en,1,6,0.16666666666666666
hicieron,mucho,en,1,1,1.0
vavava,ahorita,en,1,1,1.0
no,ando,en,2,2,1.0
celex,ahí,en,1,1,1.0
jaja,y,en,1,1,1.0
mira,pensé,en,1,1,1.0
lo,vimos,en,1,1,1.0
quieres,ya,en,1,2,0.5
<,abajo,en,1,1,1.0
<,pero,en,1,12,0.08333333333333333
a,poner,en,1,2,0.5
falto,poner,en,1,1,1.0
ya,vemos,en,1,1,1.0
la,carrera,en,1,2,0.5
de,alumnos,en,1,1,1.0
le,tocó,en,1,1,1.0
decir,eso,en,1,1,1.0
podrías,decir,en,1,1,1.0
todo,solo,en,1,1,1.0
ningún,link,en,1,1,1.0
ando,afuera,en,1,1,1.0
original,y,en,1,1,1.0
admin,también,en,1,1,1.0
jajaja,es,en,1,2,0.5
abrí,chat,en,1,1,1.0
mexi,fíjate,en,1,1,1.0
venden,cosas,en,1,1,1.0
los,veo,en,1,3,0.3333333333333333
yo,le,empiezo,1,1,1.0
que,lo,empiece,1,7,0.14285714285714285
porque,según,empezamos,1,2,0.5
<,sin,embargo,1,1,1.0
dijo,que,ellos,1,3,0.3333333333333333
de,los,elementos,1,15,0.06666666666666667
antes,de,elegir,1,3,0.3333333333333333
me,falta,el,1,1,1.0
irving,tendrás,el,1,1,1.0
calculo,y,el,1,1,1.0
metieras,en,el,1,2,0.5
solo,cambias,el,1,1,1.0
<,hicimos,el,1,1,1.0
<,para,el,1,2,0.5
sería,como,el,1,2,0.5
usos,sería,el,1,1,1.0
que,es,el,2,6,0.3333333333333333
te,mando,el,1,1,1.0
uno,es,el,1,1,1.0
normal,y,el,1,1,1.0
todo,raro,el,1,1,1.0
solo,tengo,el,1,1,1.0
parcial,porque,el,1,1,1.0
oye,irving,el,1,6,0.16666666666666666
mi,examen,el,1,1,1.0
que,con,el,1,2,0.5
viene,en,el,1,1,1.0
que,dice,el,1,3,0.3333333333333333
un,poco,el,1,1,1.0
podíamos,usar,el,1,1,1.0
quedar,en,el,1,1,1.0
para,subir,el,1,1,1.0
si,llego,el,1,1,1.0
dto,y,el,1,1,1.0
que,según,el,1,2,0.5
es,para,el,1,2,0.5
harías,con,el,1,1,1.0
o,con,el,1,1,1.0
y,todo,el,1,1,1.0
pero,sin,el,1,2,0.5
me,agarra,el,1,1,1.0
app.run,es,el,1,1,1.0
que,subió,el,1,1,1.0
preguntarle,a,el,1,1,1.0
poder,tener,el,1,1,1.0
entras,desde,el,1,1,1.0
que,era,el,1,2,0.5
bien,si,el,1,1,1.0
tema,era,el,1,1,1.0
o,era,el,1,1,1.0
como,para,el,1,1,1.0
<,según,el,1,1,1.0
a,hacer,el,1,2,0.5
como,quedaría,el,1,1,1.0
sería,hasta,el,1,1,1.0
esperamos,hasta,el,1,1,1.0
<,dependiente,el,1,1,1.0
<,todo,el,1,1,1.0
este,diego,el,1,1,1.0
le,funcionará,el,1,1,1.0
me,pasas,el,4,9,0.4444444444444444
poner,en,el,1,2,0.5
podía,ver,el,1,1,1.0
quedamos,con,el,1,1,1.0
no,pasa,el,1,1,1.0
transformación,digital,el,1,1,1.0
afuera,en,el,1,1,1.0
sip,por,el,1,1,1.0
puedas,pasar,el,1,1,1.0
anteriores,es,el,1,1,1.0
también,en,el,1,1,1.0
derecho,hasta,el,1,1,1.0
caminando,por,el,1,1,1.0
ya,para,el,1,1,1.0
cosas,en,el,1,1,1.0
faltó,aplicarle,el,1,1,1.0
oye,al,ejércicio,1,1,1.0
hacer,los,ejercicios,1,1,1.0
los,2,ejercicios,1,2,0.5
acabar,unos,ejercicios,1,1,1.0
de,los,ejercicios,1,15,0.06666666666666667
el,último,ejercicio,1,2,0.5
hicimos,el,ejercicio,1,1,1.0
llevamos,del,ejercicio,1,1,1.0
lo,del,ejercicio,1,7,0.14285714285714285
pasas,el,ejercicio,1,4,0.25
osea,por,ejemplo,1,1,1.0
con,el,ejemplo,1,4,0.25
siquiera,lo,ejecuta,1,1,1.0
oye,oye,dónde,1,12,0.08333333333333333
viendo,de,dónde,1,1,1.0
ahí,por,dónde,1,1,1.0
si,sabes,dónde,1,1,1.0
todos,los,días,1,1,1.0
jeje,feliz,día,1,1,1.0
que,tengo,duda,1,2,0.5
oye,una,duda,1,2,0.5
lo,del,dto,1,7,0.14285714285714285
según,el,dto,1,2,0.5
con,el,dto,1,4,0.25
vea,te,doy,1,1,1.0
te,lo,doy,1,2,0.5
te,la,doy,1,3,0.3333333333333333
mando,hasta,donde,1,1,1.0
único,lugar,donde,1,1,1.0
referencia,de,donde,1,1,1.0
del,lugar,donde,1,1,1.0
los,puestos,donde,1,1,1.0
bueno,entonces,donde,1,1,1.0
viene,ese,documento,1,1,1.0
si,nos,dió,1,5,0.2
aguanta,son,distintas,1,1,1.0
nombre,contacto,dirección,1,1,1.0
te,las,dio,1,2,0.5
esme,y,dijo,1,3,0.3333333333333333
recuerdas,como,dijo,1,1,1.0
ya,me,dijo,1,4,0.25
ayudar,y,dijo,1,1,1.0
de,metodología,dijo,1,1,1.0
si,nos,dijo,1,5,0.2
jaja,solo,dijo,1,2,0.5
si,me,dijo,1,4,0.25
de,hpc,dijiste,1,2,0.5
oye,cuál,dijiste,1,1,1.0
si,le,dijiste,1,4,0.25
y,le,dije,1,2,0.5
que,te,dije,1,7,0.14285714285714285
que,te,digo,1,7,0.14285714285714285
jaja,yo,digo,1,2,0.5
jajaj,yo,digo,1,1,1.0
eso,te,digo,1,1,1.0
igual,lo,digo,1,1,1.0
ya,te,digo,1,4,0.25
la,transformación,digital,1,1,1.0
que,nos,diga,1,4,0.25
ya,mostrando,diferente,1,1,1.0
igual,o,diferente,1,1,1.0
sería,que,dieras,1,1,1.0
que,programo,dieguito,1,1,1.0
lo,subió,diego,1,1,1.0
oye,este,diego,1,1,1.0
nosotros,andábamos,diciendo,1,1,1.0
lo,que,dicen,1,29,0.034482758620689655
lo,que,dice,1,29,0.034482758620689655
y,si,dice,1,3,0.3333333333333333
mañana,que,dice,1,1,1.0
<,ernesto,dice,1,1,1.0
creo,que,dice,1,22,0.045454545454545456
mañana,nos,dice,1,1,1.0
solo,copiar,diapositivas,1,1,1.0
de,las,diapositivas,1,10,0.1
buen,de,diapositivas,1,1,1.0
a,llegar,después,1,1,1.0
con,ernesto,después,1,2,0.5
consejos,viene,después,1,1,1.0
si,entras,desde,1,1,1.0
después,del,descanso,1,2,0.5
de,los,derrames,1,15,0.06666666666666667
de,tu,dermatólogo,1,1,1.0
íbamos,todo,derecho,1,1,1.0
podía,variar,dependiendo,1,1,1.0
que,si,depende,1,16,0.0625
de,lo,demás,1,10,0.1
maestra,que,delimitemos,1,2,0.5
que,se,delimitaba,1,4,0.25
las,últimas,del,1,1,1.0
últimos,2,del,1,1,1.0
último,ejercicio,del,1,1,1.0
del,1,del,1,1,1.0
<,y,del,1,11,0.09090909090909091
tengo,el,del,1,1,1.0
porque,el,del,1,1,1.0
otra,versión,del,1,1,1.0
serian,los,del,1,1,1.0
llegar,después,del,1,1,1.0
manejar,lo,del,1,1,1.0
el,código,del,1,1,1.0
pongo,debajo,del,1,1,1.0
haciendo,lo,del,1,1,1.0
un,tema,del,1,1,1.0
que,llevamos,del,1,1,1.0
es,lo,del,1,5,0.2
ernesto,después,del,1,1,1.0
nos,enseñó,del,1,1,1.0
rendimiento,académico,del,1,1,1.0
la,foto,del,1,4,0.25
el,archivo,del,1,2,0.5
las,preguntas,del,1,1,1.0
los,sintomas,del,1,1,1.0
pues,lo,del,1,1,1.0
los,síntomas,del,1,2,0.5
y,lo,del,1,3,0.3333333333333333
checar,lo,del,1,1,1.0
de,lo,del,1,10,0.1
el,grupo,del,1,2,0.5
la,compu,del,1,1,1.0
un,peluchito,del,1,1,1.0
ejercicio,que,dejó,1,1,1.0
ya,nos,dejó,1,2,0.5
lo,que,dejó,1,29,0.034482758620689655
y,también,dejo,1,3,0.3333333333333333
se,lo,dejo,1,5,0.2
ajap,te,deje,1,1,1.0
así,la,dejas,1,1,1.0
lo,quieres,dejar,1,5,0.2
entonces,así,dejalo,1,1,1.0
jaja,sip,deja,1,3,0.3333333333333333
entonces,ya,deja,1,2,0.5
a,ver,deja,1,10,0.1
se,jajaja,deja,1,1,1.0
maaa,si,definitivamente,1,1,1.0
lo,que,decíamos,1,29,0.034482758620689655
pero,le,decía,1,1,1.0
autor,que,decía,1,1,1.0
lo,que,decía,1,29,0.034482758620689655
pensaba,como,decirle,1,1,1.0
valla,a,decir,1,1,1.0
le,quieres,decir,1,2,0.5
voy,a,decir,1,9,0.1111111111111111
mejor,quieras,decir,1,1,1.0
que,podrías,decir,1,1,1.0
lo,quieres,decir,1,5,0.2
apura,a,decir,1,1,1.0
ya,le,decimos,1,1,1.0
cuantas,personas,decian,1,1,1.0
de,si,debíamos,1,1,1.0
menos,que,debe,1,1,1.0
dejar,pongo,debajo,1,1,1.0
que,sacamos,de,1,2,0.5
<,sip,de,13,37,0.35135135135135137
del,problemario,de,1,1,1.0
3,clases,de,1,2,0.5
que,dieras,de,1,1,1.0
para,ciencia,de,1,1,1.0
quitarás,la,de,1,1,1.0
y,estructura,de,1,1,1.0
sin,la,de,1,1,1.0
y,sería,de,1,1,1.0
que,dejó,de,1,2,0.5
los,ejercicios,de,1,2,0.5
porque,lo,de,2,3,0.6666666666666666
que,tengo,de,1,2,0.5
el,resultado,de,1,1,1.0
hasta,antes,de,1,1,1.0
<,jajaja,de,1,19,0.05263157894736842
irving,el,de,1,1,1.0
me,acuerdo,de,1,1,1.0
mandas,capturas,de,1,1,1.0
bien,lo,de,1,1,1.0
los,nombres,de,1,1,1.0
jisus,y,de,1,1,1.0
usa,algo,de,1,1,1.0
tema,3.5.4,de,1,1,1.0
que,ser,de,1,1,1.0
con,jisus,de,1,2,0.5
que,hice,de,1,1,1.0
de,analsis,de,1,1,1.0
oye,lo,de,2,2,1.0
la,conclusión,de,1,3,0.3333333333333333
conclusión,general,de,1,1,1.0
la,foto,de,2,4,0.5
la,actividad,de,1,2,0.5
llego,el,de,1,1,1.0
tu,examen,de,1,1,1.0
la,información,de,1,2,0.5
mismo,pero,de,1,2,0.5
a,hacer,de,1,2,0.5
solo,lo,de,1,3,0.3333333333333333
de,análisis,de,2,2,1.0
hicieron,lo,de,1,2,0.5
subió,el,de,1,1,1.0
la,práctica,de,1,2,0.5
a,lo,de,2,2,1.0
que,es,de,1,6,0.16666666666666666
acababa,antes,de,1,1,1.0
<,pero,de,1,12,0.08333333333333333
sip,jajaj,de,1,1,1.0
jajaj,la,de,1,1,1.0
dijo,algo,de,1,1,1.0
si,debíamos,de,1,1,1.0
clase,pasada,de,1,1,1.0
es,lo,de,2,5,0.4
tengamos,eso,de,1,1,1.0
<,después,de,1,1,1.0
quedaron,como,de,1,1,1.0
un,buen,de,1,1,1.0
jajaja,sip,de,1,5,0.2
avanzando,porque,de,1,1,1.0
hasta,regresando,de,1,1,1.0
<,es,de,1,5,0.2
solo,quería,de,1,1,1.0
yo,era,de,1,1,1.0
llego,la,de,1,1,1.0
diego,el,de,1,1,1.0
la,referencia,de,1,1,1.0
quedó,lo,de,1,1,1.0
y,lo,de,1,3,0.3333333333333333
3,preguntas,de,1,1,1.0
la,tablita,de,1,1,1.0
yo,hice,de,1,1,1.0
examen,antes,de,1,1,1.0
unas,cosas,de,1,1,1.0
de,aquí,de,1,1,1.0
hacer,lo,de,1,2,0.5
en,lo,de,1,1,1.0
agregar,lo,de,1,1,1.0
las,respuestas,de,1,2,0.5
ando,viendo,de,1,1,1.0
por,lo,de,1,3,0.3333333333333333
ver,qué,de,1,2,0.5
ser,lo,de,2,3,0.6666666666666666
las,técnicas,de,1,1,1.0
podría,explicar,de,1,1,1.0
si,depende,de,1,1,1.0
a,sufrir,de,1,1,1.0
que,decíamos,de,1,1,1.0
misma,cantidad,de,1,1,1.0
variar,dependiendo,de,1,1,1.0
el,número,de,1,1,1.0
para,lo,de,1,1,1.0
el,ejemplo,de,1,1,1.0
las,camas,de,1,1,1.0
que,pusiste,de,1,1,1.0
una,parte,de,1,1,1.0
<,lo,de,1,2,0.5
poniendo,lo,de,1,1,1.0
te,dije,de,1,1,1.0
que,lo,de,1,7,0.14285714285714285
primer,punto,de,1,1,1.0
cambiar,algo,de,1,1,1.0
que,debe,de,1,1,1.0
nada,más,de,1,1,1.0
viene,algo,de,1,1,1.0
la,página,de,1,1,1.0
checamos,lo,de,1,1,1.0
que,explico,de,1,1,1.0
jajaja,pero,de,1,5,0.2
diga,algo,de,1,1,1.0
xd,y,de,1,2,0.5
armar,algo,de,1,1,1.0
y,precio,de,1,1,1.0
los,datos,de,1,2,0.5
las,propiedades,de,1,1,1.0
la,serie,de,1,2,0.5
reproducción,total,de,1,1,1.0
<,afuera,de,1,1,1.0
un,lab,de,1,1,1.0
<,chi,de,1,4,0.25
ir,también,de,1,1,1.0
jajajaja,ya,de,1,1,1.0
jaja,sip,de,1,3,0.3333333333333333
los,baños,de,1,2,0.5
ciencia,de,datos,1,1,1.0
estructura,de,datos,1,1,1.0
analsis,de,datos,1,1,1.0
análisis,de,datos,2,2,1.0
a,los,datos,1,2,0.5
de,los,datos,1,15,0.06666666666666667
pasas,el,dataset,1,4,0.25
hiban,a,dar,1,1,1.0
debe,de,dar,1,1,1.0
lo,habías,dado,1,2,0.5
haciendo,en,cómputo,1,1,1.0
entraste,a,cómputo,1,1,1.0
el,de,cómputo,1,4,0.25
no,se,cómo,1,10,0.1
deja,veo,cómo,1,2,0.5
todo,el,código,1,2,0.5
jajajaja,rayos,cuánto,1,1,1.0
bueno,gracias,cuáles,1,2,0.5
<,oye,cuál,1,35,0.02857142857142857
en,el,cuestionario,1,7,0.14285714285714285
en,total,cuantos,1,1,1.0
respuestas,de,cuantas,1,1,1.0
vacaciones,pero,cuando,1,1,1.0
la,noche,cuando,1,1,1.0
oye,jajaja,cuando,1,1,1.0
la,parte,cualitativa,1,1,1.0
<,jajaja,creo,1,19,0.05263157894736842
si,yo,creo,2,2,1.0
igual,no,creo,1,1,1.0
el,temario,creo,1,1,1.0
igual,yo,creo,1,1,1.0
no,ahorita,creo,1,1,1.0
jajaja,yo,creo,1,1,1.0
es,que,creo,2,28,0.07142857142857142
casa,pero,creo,1,1,1.0
<,yo,creo,1,2,0.5
entonces,yo,creo,1,1,1.0
pero,no,creo,1,7,0.14285714285714285
vava,sip,creo,1,2,0.5
<,pues,creo,1,4,0.25
checando,y,creo,1,1,1.0
porque,yo,creo,1,1,1.0
<,no,creo,1,14,0.07142857142857142
veas,si,crees,1,1,1.0
si,quieres,crees,1,16,0.0625
oye,jaja,crees,1,1,1.0
de,la,covarianza,2,20,0.1
dijo,algunas,cosas,1,1,1.0
hacer,unas,cosas,1,1,1.0
donde,venden,cosas,1,1,1.0
debíamos,de,corregir,1,1,1.0
tenía,que,corregir,1,2,0.5
hacer,las,correcciones,1,1,1.0
es,solo,copiar,1,2,0.5
código,del,context,1,1,1.0
el,nombre,contacto,1,1,1.0
pusiste,de,consejos,1,1,1.0
de,los,consejos,1,15,0.06666666666666667
en,los,consejos,1,3,0.3333333333333333
más,como,consejos,1,1,1.0
si,las,conseguiste,1,1,1.0
ya,la,conseguiste,1,2,0.5
hay,que,conseguirla,1,3,0.3333333333333333
lo,de,conocer,2,24,0.08333333333333333
de,la,conferencia,1,20,0.05
de,la,conexión,1,20,0.05
quedó,la,conclusión,1,1,1.0
porque,parecía,conclusión,1,1,1.0
poner,la,conclusión,1,1,1.0
introducción,y,conclusión,1,1,1.0
con,la,conclusión,1,1,1.0
le,puse,conclusiones,1,4,0.25
de,la,conclusion,1,20,0.05
el,otro,con,1,2,0.5
que,hicimos,con,1,2,0.5
referencias,pero,con,1,1,1.0
es,que,con,1,28,0.03571428571428571
que,sacamos,con,1,2,0.5
creo,que,con,1,22,0.045454545454545456
lo,harías,con,1,1,1.0
model,o,con,1,1,1.0
te,quedaste,con,1,1,1.0
a,evaluar,con,1,1,1.0
ahí,está,con,1,1,1.0
le,ayudo,con,1,1,1.0
bien,prendido,con,1,1,1.0
como,tal,con,1,1,1.0
según,empezamos,con,1,1,1.0
platicamos,ya,con,1,1,1.0
que,tenemos,con,1,2,0.5
resuelve,solo,con,1,1,1.0
primeras,25,con,1,1,1.0
va,junto,con,1,1,1.0
que,ya,con,1,11,0.09090909090909091
pues,ya,con,1,4,0.25
salieron,parecidos,con,1,1,1.0
lo,metí,con,1,1,1.0
me,apuro,con,1,1,1.0
en,equipo,con,1,2,0.5
nos,quedamos,con,1,1,1.0
que,conseguirla,con,1,1,1.0
del,proyecto,con,1,1,1.0
te,vayas,con,1,2,0.5
y,menos,con,1,2,0.5
en,comparación,con,1,1,1.0
como,a,computadora,1,1,1.0
en,la,compu,1,7,0.14285714285714285
hay,como,comprarlo,1,1,1.0
no,es,completamente,1,6,0.16666666666666666
y,en,comparación,1,2,0.5
por,cierto,como,1,3,0.3333333333333333
3,sería,como,1,1,1.0
duda,recuerdas,como,1,1,1.0
esta,pregunta,como,1,1,1.0
si,pero,como,1,1,1.0
no,jaja,como,1,6,0.16666666666666666
yo,y,como,1,1,1.0
checamos,bien,como,1,1,1.0
<,pues,como,1,4,0.25
se,quedaron,como,1,1,1.0
solo,dijo,como,1,1,1.0
todo,es,como,1,1,1.0
yo,pensaba,como,1,1,1.0
que,es,como,1,6,0.16666666666666666
sip,pues,como,1,1,1.0
justamente,eso,como,1,1,1.0
tal,sería,como,1,1,1.0
no,hay,como,1,1,1.0
sería,más,como,1,1,1.0
lo,de,como,1,24,0.041666666666666664
me,sale,como,1,2,0.5
voy,a,combinar,1,9,0.1111111111111111
que,es,combinado,1,6,0.16666666666666666
apuntando,los,comandos,1,1,1.0
foto,del,codigo,1,1,1.0
por,el,clasroom,1,2,0.5
las,3,clases,1,2,0.5
de,3,clases,1,1,1.0
tu,última,clase,1,1,1.0
entregamos,la,clase,1,1,1.0
acabando,la,clase,1,1,1.0
documento,para,citarlo,1,1,1.0
con,su,cita,1,1,1.0
<,por,cierto,2,2,1.0
oye,por,cierto,1,1,1.0
no,es,cierto,2,6,0.3333333333333333
progra,para,ciencia,1,1,1.0
<,pero,chécalos,1,12,0.08333333333333333
a,ver,chécalo,1,10,0.1
toda,la,chimalhuacán,1,1,1.0
a,vavava,chi,1,2,0.5
no,lo,checo,1,4,0.25
deja,lo,checo,1,1,1.0
ahorita,los,checo,1,2,0.5
y,ya,checo,1,11,0.09090909090909091
ya,ahorita,checo,1,2,0.5
ir,a,checar,1,1,1.0
oye,estaba,checando,2,2,1.0
que,andaba,checando,1,1,1.0
vemos,y,checamos,1,1,1.0
ya,alrratito,checamos,1,1,1.0
nada,mas,checa,1,2,0.5
pues,entonces,checa,1,2,0.5
que,decía,chat,1,2,0.5
pedí,a,chat,1,1,1.0
<,abrí,chat,1,1,1.0
oye,ya,cerró,1,6,0.16666666666666666
a,estar,cerrada,1,1,1.0
menos,con,celis,1,1,1.0
mensaje,a,celis,1,1,1.0
agregar,a,celis,1,1,1.0
vas,al,celex,1,1,1.0
es,el,ccnot,1,5,0.2
en,mi,casa,2,3,0.6666666666666666
de,mi,casa,1,2,0.5
de,las,carreras,1,10,0.1
de,la,carrera,2,20,0.1
en,cada,carrera,1,1,1.0
con,mi,cargador,1,1,1.0
me,mandas,capturas,1,1,1.0
pásame,las,capturas,1,1,1.0
la,misma,cantidad,1,1,1.0
y,vayas,caminando,1,1,1.0
nada,solo,cambias,1,2,0.5
le,quieres,cambiar,1,2,0.5
si,no,cambia,1,6,0.16666666666666666
de,las,camas,1,10,0.1
dió,las,calificaciones,1,1,1.0
problemario,de,calculo,1,1,1.0
alumnos,en,cada,1,1,1.0
del,test,caars,1,1,1.0
preguntas,del,caars,1,1,1.0
que,todos,busquemos,1,1,1.0
teníamos,que,buscarlo,1,2,0.5
voy,a,buscar,1,9,0.1111111111111111
<,rayos,bueno,1,2,0.5
ya,jaja,bueno,2,3,0.6666666666666666
<,y,bueno,1,11,0.09090909090909091
del,examen,bueno,1,1,1.0
<,jjajajjajaja,bueno,1,1,1.0
jaja,bueno,bueno,1,3,0.3333333333333333
a,jajaja,bueno,1,10,0.1
<,a,bueno,4,69,0.057971014492753624
a,bueno,bueno,1,10,0.1
jajaja,a,bueno,2,2,1.0
jajaja,si,bueno,1,3,0.3333333333333333
yayaya,a,bueno,1,1,1.0
rayos,jajaja,bueno,1,1,1.0
creo,pero,bueno,1,1,1.0
jajajaj,a,bueno,2,2,1.0
jajaja,rayos,bueno,1,1,1.0
si,sea,bueno,1,1,1.0
<,jajaja,bueno,1,19,0.05263157894736842
uy,jaja,bueno,1,1,1.0
pero,lo,bueno,1,2,0.5
jajajjaja,a,bueno,1,1,1.0
a,jajajajaj,bueno,1,1,1.0
holaa,:3,buenas,1,2,0.5
<,está,buena,1,1,1.0
tenía,un,buen,1,1,1.0
se,fue,botello,1,2,0.5
tal,con,botello,1,1,1.0
proyecto,con,botella,1,1,1.0
sobre,las,big,1,1,1.0
<,que,biennn,1,3,0.3333333333333333
si,estén,bien,1,1,1.0
jaja,está,bien,1,1,1.0
ya,está,bien,1,2,0.5
si,este,bien,2,2,1.0
si,está,bien,1,1,1.0
covarianza,va,bien,1,1,1.0
fue,muy,bien,1,1,1.0
ya,estuvo,bien,1,1,1.0
si,esta,bien,2,2,1.0
ya,andaba,bien,1,1,1.0
jajajaj,esta,bien,1,1,1.0
no,entendí,bien,1,1,1.0
y,checamos,bien,1,1,1.0
pues,está,bien,1,1,1.0
lo,explicamos,bien,1,1,1.0
sip,está,bien,4,4,1.0
vavava,está,bien,1,1,1.0
jajaja,está,bien,1,1,1.0
se,ve,bien,1,1,1.0
cierto,está,bien,1,1,1.0
de,la,bd,1,20,0.05
a,los,baños,1,2,0.5
en,los,baños,1,3,0.3333333333333333
dieras,de,baja,1,1,1.0
tener,el,b2,1,1,1.0
un,plan,b,1,1,1.0
mañana,porque,aún,1,1,1.0
2,pero,aún,1,1,1.0
quieres,ven,aún,1,1,1.0
lo,tanto,aún,1,1,1.0
ahora,por,años,1,1,1.0
ahorita,le,ayudo,1,1,1.0
ibas,a,ayudar,1,1,1.0
si,te,ayuda,1,3,0.3333333333333333
